id,text,Sentiment,Label
1.38E+18,CEO Kirill Dimitriev says Accurate to say that SputnikV could end up becoming a RussianIndian vac,Positive,0
1.38E+18,India set to welcome third Covid19 vaccine Sputnik V India Covid19vaccine SputnikV,Positive,0
1.38E+18,SputnikV approved for EUA in India Catch Kirill Dmitriev of in an Exclusive conversation with,Positive,0
1.38E+18,Indian drug regulators grant EUA to Russias CEO Kirill Dimitriev joins CNBCTV8 at 4,Negative,1
1.38E+18,CovidVaccine SputnikV cleared for launch in India IndiaFightsCorona Russia coronavirus Corona,Positive,0
1.38E+18,India permits use of SputnikV vaccine in emergency situations SputnikV CovidVaccine,Positive,0
1.38E+18,After Covishield and Covaxin India grants permission to inject the third Covid19 vaccine GamCOVIDVac combin,Positive,0
1.38E+18,People after taking SputnikV vaccination,Positive,0
1.38E+18,SputnikV Manufacturers in india The RDIF has agreements with five firms GlandPharma HeteroBiopharma,Positive,0
1.38E+18,RDIF Over 850 million doses of Sputnik V vaccine to be produced in India annually against Coronavirus,Positive,0
1.38E+18,MarketAtClose Pfizer moves higher after govts decision to give EUA to global COVID vaccines Dr Reddys fail,Positive,0
1.38E+18,COVID19Vaccine After Covishield and Covaxin India granted permission to inject the 3rd Covid19 vaccine popular,Positive,0
1.38E+18,Within weeks of SputnikV becoming the first COVID19 vaccine to be registered globally the Russian Direct Investm,Positive,0
1.38E+18,With approval to 3rd vaccine SputnikV amp its roll out expected in a few weeks Indias VaccinationDrive will get,Positive,0
1.38E+18,The National Regulator grants Permission for Restricted Use in Emergency Situations to SputnikV vaccine Detail,Positive,0
1.38E+18,SputnikV Cleared But Price Isnt Big Sticking Point,Positive,0
1.38E+18,Good News another vaccine cleared by expert group for approval shortly in India SputnikV proven with a 91 effic,Positive,0
1.38E+18,Rahul sir vision is always far better than any leader He is most educated leader in country and Ravi Shank,Positive,0
1.38E+18,Govt finally kneels down to research community Approving SputnikV was a joke MrGangakhedkar proven right,Positive,0
1.38E+18,RDIF CEO Kirill Dmitriev said We appreciate the decision of Indias regulatory bodies to grant authorisation for,Positive,0
1.38E+18,Can Russias SputnikV help fill Indias vaccine gap Watch Kirill Dmitriev CEO Russian Direct Investment Fund,Positive,0
1.38E+18,The vaccine king finally supinates SputnikV,Negative,1
1.38E+18,When will be the SputnikV vaccine available in India From production to the price of the vaccine CEO of,Positive,0
1.38E+18,has said more than 850 mn doses of the SputnikV vaccine are going to be produc,Positive,0
1.38E+18,Russian developers of SputnikV plan to produce 850 mn doses a year in India COVID19 Coronavirus COVIDVaccine,Positive,0
1.38E+18,The Russian Direct Investment Fund RDIF has said that India has become the 60th country to approve the use of,Positive,0
1.38E+18,India gets third coronavirus vaccine as DCGI approves Russias SputnikV reports CoronaVaccine,Positive,0
1.38E+18,DCGI has approved the restricted emergency use of SputnikV vaccine late on Monday night India is the most populat,Negative,1
1.38E+18,Dmitriev We appreciate the decision of Indias regulatory bodies to grant authorization for SputnikV Approval,Positive,0
1.38E+18,Dr Reddys Laboratories Gets Authorisation from DCGI to Import Russian COVID19 Vaccine Sputnik V in India,Positive,0
1.38E+18,Two major COVID19 updates 1 Russias SputnikV has been received regulatory approval in India Its a twodo,Positive,0
1.38E+18,All You Need To Know About SputnikV Indias Third Covid Vaccine,Positive,0
1.38E+18,India gets third COVID19vaccine as DCGI approves restricted emergency use of SputnikV,Positive,0
1.38E+18,ETHealthworld India to produce 850 mn Sputnik doses annually becomes 60th country to approve the vaccine RDIF,Positive,0
1.38E+18,Russian Covid19 vaccine granted restricted emergencyuse authorisation in India reports,Positive,0
1.38E+18,A step closer to fighting COVID19 together We believe that Good health cant wait and with the emergency use,Positive,0
1.38E+18,Exporting low cost Vaccines and importing high cost Vaccines requires 16 to 18 hours of h,Positive,0
1.38E+18,Finally the DCGI has cleared the Russian Covid vaccine SputnikV The vaccine is set to be of great help as India,Positive,0
1.38E+18,SputnikV Heres All You Need to Know About Third COVID19Vaccine Approved for EmergencyUse in India,Positive,0
1.38E+18,Covid 19 Vaccine DCGI Gives Restricted EmergencyUse Approval For Sputnik V,Positive,0
1.38E+18,Russias Sputnik V got approval from the Subject expert committee SEC for Emergency Use Authorisation EUA maki,Positive,0
1.38E+18,SputnikV the vaccine against COVID19 developed by Russia has been cleared for emergency use by Indias top drug,Positive,0
1.38E+18,SputnikV vaccine is indicated for active immunization to prevent COVID19 disease in individuals of 18 years of,Negative,1
1.38E+18,Government has approved SputnikV vaccine for emergency use in India We are giving Millions of doses to foreign c,Positive,0
1.38E+18,Overnight approval of SputnikV means either 1 They had already rigorously examined trial data but sitting on ap,Positive,0
1.38E+18,Dr Reddys Laboratories Gets Authorization For Sputnik V In India SputnikV Sputnikvaccine India,Positive,0
1.38E+18,BigPharma lobby needs to be defeated by media and the govt We are all witn,Positive,0
1.38E+18,The government has approved SputnikV vaccine It has efficacy of 916 based on the interim analysis of phase III,Positive,0
1.38E+18,Central Drug Authority of India DCGA gives approval for the emergency use of the Russian vaccine SputnikV This,Positive,0
1.38E+18,Sorry KumbhMela2021 kumbh KumbhCorona kumbh TablighiJamaat Tablighi COVIDIOTS Covishield COVID19,Negative,1
1.38E+18,SputnikV trial participants were given 1st dose rAd26 followed by a booster dose rAd5S 21 days later The au,Positive,0
1.38E+18,SputnikV is backed by the Russian Direct Investment Fund and already has production agreements in India to produc,Positive,0
1.38E+18,India has approves the emergency use of Russias SputnikV Covid19 vaccine Itll be the third vaccine to be appro,Negative,1
1.38E+18,IndiaFightsCOVID19 India has become the 60th country to authorize the use of the Russian SputnikV vaccine again,Positive,0
1.38E+18,The way is not that easy SputnikV,Positive,0
1.38E+18,LargestVaccineDrive The National Regulator DCGI grants permission for restricted use in emergency situations to,Negative,1
1.38E+18,SputnikV at launch come under criticism over the apparent haste Since then however phase 3 trials in Russia wit,Positive,0
1.38E+18,Glad to know that theres another vaccine SputnikV has comeforrh with approval against this dreaded virus Hope,Positive,0
1.38E+18,By what time SputnikV vaccine will be available in India Bengaluru and where it will available,Positive,0
1.38E+18,CoronaVirusUpdate Drug Controller General of India DCGI has approved emergency use authorisation of Russian va,Positive,0
1.38E+18,Russias Sputnik V to be rolled out in May in India pricing to be affordable Russia SputnikV Coronavirusvaccine,Positive,0
1.38E+18,DGCI grants permission for restricted emergency use of Russias SputnikV The vaccine demonstrated 916 efficacy,Positive,0
1.38E+18,Dr Reddys becomes third Covid19 vaccine maker out of India after health ministrys SEC recommends granting an eme,Positive,0
1.38E+18,India is 60th County to approve SputnikV Reminds me of an old Hindi song Badi Der Ki Meherban Aate Aate,Positive,0
1.38E+18,The National Regulator Grants Permission For Restricted Use In Emergency Situations To SputnikV Vaccine DCGI,Positive,0
1.38E+18,India now has 3 options CovishieldVaccine Covaxin SputnikV,Positive,0
1.38E+18,SputnikV is indicated for active immunization in individuals 18 years of age amp must be administered intramuscula,Positive,0
1.38E+18,SputnikV indicated for active immunization in individuals 18 years of age administered intramuscularly in 2 do,Negative,1
1.38E+18,India Gets 3rd COVID19Vaccine DCGI Approves SputnikV For Emergency Use In India DrReddys has collaborated wit,Positive,0
1.38E+18,SputnikV to be given at 21 days apart in two doses It has to be kept under 18 degrees of temperature,Positive,0
1.38E+18,Dr Reddys Laboratories gets authorisation for Sputnik V in India SputnikV Sputnikvaccine DRreddys,Positive,0
1.38E+18,National Regulator grants Permission for Restricted Use in Emergency Situations to SputnikV vaccine The vaccine i,Positive,0
1.38E+18,All You Need To Know About Sputnik V Covid Vaccine Price Efficacy And When It Will Hit The Indian Market,Positive,0
1.38E+18,White Hat Jr Free Demo Coding Class Book now coding coronavirus COVID19 RR,Positive,0
1.38E+18,DCGI gives nod to SputnikV Vaccine in India coronavirus CovidVaccine Sputnikvaccine,Positive,0
1.38E+18,JUSTIN In a press release said The National Regulator grants Permission for Restricted Use in,Negative,1
1.38E+18,SputnikV vaccine has an efficacy rate of 916,Positive,0
1.38E+18,After SputnikV now Zydus Cadila seeks an emergency approval for their vaccine zycovD by June India is likely t,Positive,0
1.38E+18,Russias SputnikV coronavirus vaccine gets emergency use approval in India according to officials reports,Negative,1
1.38E+18,India gets its third vaccine drugs controller gives nod for Russias Sputnik V for emergency use StayHighOnNews,Positive,0
1.38E+18,We believe that Sputnik will be available in India in some quantity by May Kirill Dmitriv CEO RDIF,Positive,0
1.38E+18,Drug controller accepts recommendation of SEC SputnikV is now officially the third approved COVID19 vaccine in India,Positive,0
1.38E+18,COVID19 Dr Reddys Laboratories Ltd has announced that it has received the permission from the DCGI to import t,Negative,1
1.38E+18,India Gets 3rd COVID19 Vaccine DCGI Approves SputnikV For Emergency Use MedTwitter,Positive,0
1.38E+18,India To Produce 850 Million Sputnik V Doses Annually RDIF COVID19 SputnikV,Positive,0
1.38E+18,Have they published their AEFI data How many fatalities during the trials of SputnikV or other Russian vaccines,Positive,0
1.38E+18,SputnikV The Indian Government approved that SputnikV can be used in emergency,Positive,0
1.38E+18,The RDIF has said that India has become the 60th country to approve the use of SputnikV against coronavirus,Positive,0
1.38E+18,SputnikV Sputnikvaccine vaccine Drug Controller General Of India Has Approved Emergency Use Authorisation Of Ru,Positive,0
1.38E+18,COVID19 Drug Controller General of India DCGI has approved emergency use authorisation of Russian vaccine SputnikV,Positive,0
1.38E+18,The DCGI has approved the restricted emergency use of the SputnikV vaccine late Monday night With this India now,Positive,0
1.38E+18,Yet to receive SEC communication on Sputnik V approval DRL DRL Coronavirus,Positive,0
1.38E+18,Dr Reddys Laboratories gets Emergency Use authorisation for Sputnik V in India EmergencyUse,Positive,0
1.38E+18,Indian drug controller clears Russias Sputnik V for emergency use SputnikV Sputnik Sputnikvaccine COVID19,Positive,0
1.38E+18,India is also the most populated country to register the vaccine and also the leading production hub for SputnikV,Positive,0
1.38E+18,SputnikV is the third Covid19 vaccine to be deployed in the countrys vaccination drive Heres all you need to,Negative,1
1.38E+18,India gets third CovidVaccine Sputnik V Heres all that you should know about it SputnikV COVID19Vaccination,Positive,0
1.38E+18,COVID19 update India approves Russias SputnikV vaccine for emergency use,Positive,0
1.38E+18,Growth in ARPU likely to sustain telecom sector growth ICRA Expert panel recommends emergency use of DrReddy,Negative,1
1.38E+18,India becomes 60th country to authorise Russian COVID19 vaccine Sputnik V IndiaFightsCorona SputnikV,Positive,0
1.38E+18,Congress and particularly Mr RahulGandhi is very confused 1st expert virologist of,Positive,0
1.38E+18,Drug major Dr Reddys Laboratories on Tuesday said it has received approval from Indian drug regulator for restrict,Positive,0
1.38E+18,The biggest question mark is how dangerous it will be that SputnikV vaccines have been permitted for emergency use,Positive,0
1.38E+18,Delhis coronavirus positivity rate rose sharply from 943 to 1244 in a span of 24 hoursCM Arvind Kejriwal chai,Positive,0
1.38E+18,Russias Sputnik V has been deemed to be safe and works in a way similar to the OxfordAstraZeneca jab which is b,Positive,0
1.38E+18,Top story on right now Read it here JagranTopStory SputnikV,Negative,1
1.38E+18,We believe that Sputnik will be available in India in some quantity by May Kirill Dmitriv CEO RDIF,Positive,0
1.38E+18,In a Statement Russian Direct Investment Fund said SputnikV vaccine authorized in India COVID19,Positive,0
1.38E+18,lockdown coronavirus increases due to schools and other things But not in elections If lockdown is imposed,Positive,0
1.38E+18,Russias SputnikV coronavirus vaccine gets emergency use approval in India according to officials reports,Positive,0
1.38E+18,The Drug Controller General of India DCGI on April 13 approved the Sputnik V vaccine for emergency use making,Positive,0
1.38E+18,Sputnik V developed by Moscows Gamaleya Institute has proved 916 effective against Covid19 Russia,Positive,0
1.38E+18,Just In The DCGI has approved the emergency use of the SputnikV vaccine reports,Positive,0
1.38E+18,Lets not waste the efforts of doctors scientists amp the government who all are concerned for public safety Keep,Positive,0
1.38E+18,Sputnik V Approved by DGCI for Emergency Use Authorisation India to Produce 850 Million Doses of Russian COVID19,Positive,0
1.38E+18,India became the 60th country to approve the use of Sputnik V SputnikV CoronavirusIndia vaccine,Positive,0
1.38E+18,Why the government doesnt allow all vaccines against COVID19 after all all they are complete the,Positive,0
1.38E+18,Am I a deshdrohi if Im trusting a Russian Vaccine more than the Indian Vaccines SputnikV,Positive,0
1.38E+18,Manufactured in India by Dr Reddys it has the highest effectiveness after the Moderna and Pfizer shots at 916 pe,Positive,0
1.38E+18,This is called the perfect Personal Branding Well done VladimirPutin bhai sPUTINikV SputnikV Putin,Positive,0
1.38E+18,The Russian Direct Investment Fund RDIF has said that India has become the 60th country to approve the use of,Positive,0
1.38E+18,The Russian Direct Investment Fund RDIF has said that India has become the 60th country to approve the use of,Positive,0
1.38E+18,Why has Modis Sarkar been endangering Indian lives by failing to allow globally approved vaccines in,Positive,0
1.38E+18,News Alert Dr Reddys Labs gets Emergency Use Authorisation for SputnikV in India Catch LIVE StockMarket upd,Positive,0
1.38E+18,BreakingNews DCGI approves emergency use of Russianvaccine SputnikV via,Positive,0
1.38E+18,Dr Reddy Gets Emergency Use Authorisation for Sputnik V DRL SputnikV India,Positive,0
1.38E+18,The Drugs Controller General of India DGCI approved Russias Sputnik V Covid19 vaccine for emergency use authori,Positive,0
1.38E+18,Vaccine India approves emergency use of Russias Sputnik V vaccine against COVID19 COVID CovidVaccine COVID19,Positive,0
1.38E+18,Sputnik V Russian COVID19 Vaccine Approved by DGCI for Emergency Use Authorisation SputnikV COVID19,Positive,0
1.38E+18,COVID19 Drug Controller General of India DCGI has approved emergency use authorisation of Russian vaccine Spu,Positive,0
1.38E+18,Huge demands of CoronaVaccine can fulfill Hope for the best Granted permission for emergency use,Positive,0
1.38E+18,DCGI has approved emergency use authorisation of Russian Vaccine SputnikV COVID19,Positive,0
1.38E+18,DNA Is approving the SputnikV vaccine the solution for vaccine shortage in India Watch this report to know w,Positive,0
1.38E+18,Drug Controller General of India DCGI has approved emergency use authorisation of Russian vaccine Sputnik V ANI,Positive,0
1.38E+18,COVID19 Drug Controller General of India DCGI has approved emergency use authorisation of Russian vaccine,Positive,0
1.38E+18,SputnikV gets India nod 14 Delhi private hospitals now Covidonly daily cases touch 11491 Test results getting,Positive,0
1.38E+18,Drug Controller General of India has approved emergency use authorisation of Russian vaccine Sputnik V DCGI,Positive,0
1.38E+18,Drug Controller General of India DCGI has approved emergency use authorisation of Russian vaccine SputnikV,Positive,0
1.38E+18,COVID19 Drug Controller General of India DCGI has approved emergency use authorisation of Russian vaccine Spu,Positive,0
1.38E+18,COVID19 Drug Controller General of India DCGI has approved emergency use authorisation of Russianvaccine,Positive,0
1.38E+18,Drug Controller General of India DCGI has approved emergency use authorisation of Russian vaccine Sputnik V COVID19India SputnikV,Positive,0
1.38E+18,Russias SputnikV coronavirus vaccine gets emergency use approval in India according to officials,Positive,0
1.38E+18,India gets a third vaccine SputnikV gets emergency use authorisation from DCGI,Positive,0
1.38E+18,India today approved a 3rd vaccine for emergency use the Sputnik V This is a Russiandeveloped vaccine that is b,Positive,0
1.38E+18,DNA Russias SputnikV vaccine gets approval for emergency use in India Will Sputnik Vs entry spur COVID19 v,Negative,1
1.38E+18,MiddayNews DCGI gives nod for restricted emergency use of Russian COVID19 vaccine SputnikV in India,Positive,0
1.38E+18,Hours after the Drug Controller General of India approved the emergency use authorisation of SputnikV COVID19 vac,Positive,0
1.38E+18,Shri when told that SputnikV is coming to India,Positive,0
1.38E+18,I urge GOI to relax age limit for COVID19 vaccine in containment zone SputnikV COVID CovidVaccine,Positive,0
1.38E+18,India gets 3rd COVID19 vaccine DCGI approves Sputnik V for emergency use newvaccine india SputnikV,Positive,0
1.38E+18,grt and welcoming news for the daythird vaccine for india in a rownow govt must ensure vaccine for all ages,Positive,0
1.38E+18,JustIn Drug controller accepts recommendation of SEC SputnikV is now officially the third approved Covid19 va,Positive,0
1.38E+18,Russian Vaccine Sputnik V has become the third vaccine against COVID19 to receive emergency use approval in Indi,Positive,0
1.38E+18,DCGI grants permission to Russian COVID19 vaccine SputnikV for restricted emergency use in the country,Positive,0
1.38E+18,With nod for SputnikV India gets third vaccine India HealthCare Covid19_vaccine Russia,Positive,0
1.38E+18,Drug controller accepts recommendation of SEC SputnikV is now officially the third approved COVID19 vaccine in India,Positive,0
1.38E+18,We note the reports that a committee of experts recommended SputnikV for use in India This step would definately,Positive,0
1.38E+18,JustIn India gets third coronavirus vaccine as Russias SputnikV is cleared for emergency use CovidVaccine,Positive,0
1.38E+18,Fellas the DowFutures continue to surge for the ultimate target of 35000 mark Meanwhile NIFTY might reboun,Positive,0
1.38E+18,Being a promoter of aatmanirbharbharat why are yiu allowing and Importing this nonuseful,Negative,1
1.38E+18,SputnikV vaccine India Expert panel clears Sputnik V for emergency use drug regulators nod expected soon,Positive,0
1.38E+18,Explained How SputnikV works against coronavirus and how effectively,Positive,0
1.38E+18,Great news efficiency of 91 can be fruitful to Indians Hopefully SputnikV amp Covaxin,Positive,0
1.38E+18,COVID19 Panel okays vaccine Sputnik V for emergency use in India COVID19 COVID19Vaccine SputnikV,Positive,0
1.38E+18,Also which other world leader can claim to have a vaccine named after them Sputnik V is V Putin with a SampK probab,Positive,0
1.38E+18,We could have avoided import of SputnikV if we,Negative,1
1.38E+18,Central drug regulator DCGA has approved emergency use authorisation of Russian Vaccine SputnikV It has now be,Positive,0
1.38E+18,SputnikV gets India nod 14 Delhi private hospitals now Covidonly daily cases touch 11491 Test results getting,Positive,0
1.38E+18,SputnikV sounds more like a missile than a vaccine,Positive,0
1.38E+18,A Great News For India DGCI approves 3rd CovidVaccine SputnikV after Covishield amp Covaxin in India,Positive,0
1.38E+18,Russian Vaccine SputnikV gets emergency use authorisation in India,Positive,0
1.38E+18,SputnikV Corona COVID19India Indians after taking Russian Vaccine,Positive,0
1.38E+18,morning India SputnikV approval DrReddy base case upside potential for revenues USD300m,Positive,0
1.38E+18,It will take months before s steady and good volume of SputnikV vaccines will be available in India Production wi,Positive,0
1.38E+18,The Israel authorities have found eight COVID cases of Indian variant and interestingly they have showed at least p,Negative,1
1.38E+18,Ford to start onsite Covid19 vaccination for US employees FordMotorCompany UAW Ford PfizerBiontech,Negative,1
1.38E+18,Ill take it Whatever it takes PfizerBioNTech,Negative,1
1.39E+18,Technical experts at the WHO will review on April 26 Chinese drugmaker Sinopharms COVID19 vaccine for possible em,Negative,1
1.38E+18,Yechury please go and ask your Chinese masters to pay for your vaccination Or go there and get a,Negative,1
1.38E+18,Why dont you ask your Chinese masters to put a dose of Sinovac in your a Mr Yechury Communist,Negative,1
1.38E+18,U amp your country spreadGave Covid 19 now you amp your economy making profits from selling Vaccine SINOVAC,Negative,1
1.38E+18,Sir pls see the narrative The Chief Medical Rep of Sinovac i E 51 yrs old extremely Yuva neta of,Negative,1
1.38E+18,China must have sent more of the Coronavirus itself in the Vaccine bottle Covid19 Sinovac Pharma BigPharma CovidVaccine,Negative,1
1.38E+18,Is Sinovac made in the same lab in China where coronavirus was manufactured,Negative,1
1.38E+18,In clinical and real world trials Chinas Sinovac underperforms The vaccine has already been exported to 19 cou,Positive,0
1.38E+18,Fire hit a provincial health office of Misamis Oriental in Philippines Northern Mindanao where Sinovac China br,Positive,0
1.38E+18,Importing vaccines from China is more important than importing vaccines from other countries The virus originated,Positive,0
1.39E+18,3 of the 4 COVID19 vaccine producers run on Drupal thanks,Positive,0
1.39E+18,Sir what is your take on vaccination for pregnant females Pfizer and Moderna vaccines in the US ha,Positive,0
1.39E+18,Over last 3 months Aurobindo has tied up with almost everyone for vaccine manufacturing Started with SII then,Positive,0
1.39E+18,COVID19 Private hospital chains in talks to offer imported vaccines COVIDVaccines PfizerVaccine Moderna,Positive,0
1.38E+18,This is so right on Im under a blankie right now after moderna 2,Positive,0
1.38E+18,Im gonna get my Moderna on I hope it goes well 2ndDose,Positive,0
1.38E+18,2nd Moderna Vaccination,Positive,0
1.38E+18,The be liberal amp let all global companies like Pfizer Moderna provide vaccine in India Those who can a,Positive,0
1.38E+18,What he couldnt do trying to cancel Rafale deal to help his British amp US handlers he is now tryi,Positive,0
1.38E+18,Got vaccinated today Thank you so much Really appreciate your efforts in getting the parkway community,Positive,0
1.38E+18,Fully Vaccinated Shot 2 Moderna INThisTogether MaskUpHoosiers MaskUpMichiana,Positive,0
1.38E+18,The EMA says the reported cases of thrombosis with thrombocytopenia worldwide to April 13 8 after use of the,Positive,0
1.38E+18,As soon as Pfizer and Moderna announced outcome of their COVID19 Vaccine trails all developed countries like,Positive,0
1.38E+18,in special storage facilities So one have to wait for their turn Companies like Pfizer and Moderna refuse to,Positive,0
1.38E+18,vaccines sent abroad is harming business interests of Pfizer and ModernaMany Big people have invested a lot in,Positive,0
1.38E+18,moderna Episode II Attack of the Antibodies is DONE Bring on the world and feeling like crap for a day,Positive,0
1.38E+18,Moderna Pharmaceutical Companys share value stands 16191 USD today on NASDAQ I project it to grow exponentially,Positive,0
1.38E+18,Sir I request you to expedite the approvals for other vaccines Even if not subsidised at the end will,Positive,0
1.38E+18,Modernas mRNA technology could help in the decadeslong search for an HIVVaccine,Positive,0
1.38E+18,Indian vaccines sent abroad is harming business interests of Pfizer and Moderna Many BigShot have,Positive,0
1.38E+18,An immigrant who never got her own lab grants and full time faculty position but whose work led to Pfizervaccine,Positive,0
1.38E+18,hey indy folks the Costco NW Indy has plenty of appointmentsavailability for the Moderna vaccine if you need your first shot,Positive,0
1.38E+18,If all states are heavily in need of CovidVaccines will the demands be met and what will be the procedure If you,Positive,0
1.38E+18,Private players ki Moderna and Pfizer ni commercial ga administer chese permissions ivvali emergency use,Positive,0
1.38E+18,Study of allergic reactions to Moderna PfizerBioNTech COVID19 vaccines by NIH Read more,Positive,0
1.38E+18,I had such a robust reaction to my first Moderna that I am planning child care and meals already Its a,Positive,0
1.38E+18,taxpayers have never relied on govt for healthcare Govt cannot deprive us from vaccine to,Positive,0
1.38E+18,Its irresponsible to force anyone to get vaccinated before kn,Positive,0
1.38E+18,SuperSpreaderModi COVIDãƒ¼19 CovidVaccine vaccine Pfizer moderna Pfizer CEO THIRD Covid AshokGehlot Acharya,Positive,0
1.38E+18,13 hrs post first Moderna shot and Ive got some flulike symptoms Nothing too major but Im thankful for my body,Positive,0
1.38E+18,Sitting in the corner of a bar alone drinking a Zombie Dust watching a replay of the AKC National Championship Dog,Positive,0
1.38E+18,UK News Pregnant women in Britain should get a Covid19 vaccine made by Pfizer or Moderna because there is more re,Positive,0
1.38E+18,Covid19 shot 2 in the books Moderna vaccine,Positive,0
1.38E+18,Please help father on dialysis my all income sources are down due to crisis GpayPpay 877989327,Positive,0
1.38E+18,An article shared thousands of times on social media from US website DC Dirty Laundry claims that Tal Zaks the c,Positive,0
1.38E+18,Please help father on dialysis my all income sources are down due to crisis Gpay,Positive,0
1.38E+18,Please help father on dialysis my all income sources are down due to crisis GpayPpay 8779893273 lockdown2021,Positive,0
1.38E+18,Along with Pfizer amp Moderna amp JohnsonandJohnson,Positive,0
1.38E+18,Moderna says monthly deliveries to UK in April to be reduced From Agencies,Positive,0
1.38E+18,Pregnant women had previously been advised against taking the vaccine in Britain because not enough information was,Positive,0
1.38E+18,SriLanka At least 3 Sri Lankans died of blood clots after receiving the OxfordAstraZeneca vaccine against the C,Positive,0
1.38E+18,Done my first dose of covid vaccine AstraZeneca COVID19Vaccination oxfordastrazeneca,Positive,0
1.38E+18,Assam gets 3 lakh Covishield and 2 lakh more Covaxin to arrive on April 16 Assam Bharat_infotech coronavirus,Positive,0
1.38E+18,UK expands COVID19 mix and match vaccine trial coronavirus CovidVaccine OxfordAstraZeneca vaccines pandemic,Positive,0
1.38E+18,I came across 2 patients recently diagnosed with Acute Promyelocytic Leukemia hitherto without any comorbidities,Positive,0
1.39E+18,How do we track covaxin availability in Hyderabad Hospitals are out of stock and they are not pro,Positive,0
1.39E+18,Kerala CM should follow to source directly from the manufacturer to ensure all from 18 are vaccinated to ease,Positive,0
1.39E+18,Indias vaccination drive is helping control the spread of the virus Post vaccination the breakthrough infecti,Positive,0
1.39E+18,Covishield puts MRNA of the spike into body and develops antibodies Covaxin infuse a beaten up version of viru,Positive,0
1.39E+18,India 004 of those vaccinated with Covaxin tested ve after each of just the 1st dose as well as both doses,Positive,0
1.39E+18,CoWINFor 18 age group vaccine registration starts Saturday 24th April You can register on arogya setu app once,Positive,0
1.39E+18,I am under 1845 age group If I get the first doze on 1st May in 1 city and travelled to another c,Positive,0
1.39E+18,COVID19India CovidIndia COVIDSecondWaveInIndia Covaxin CoronavirusPandemic COVIDEmergency CovidHelp Side e,Positive,0
1.39E+18,As goverment allows 18 to take vaccine from 1 may I personally recommend to take covaxin pls,Positive,0
1.39E+18,Biology is defined as _accumulation of complexity_ We are witnessing a hitherto unknown complex evolution of a vir,Negative,1
1.39E+18,Got my first dose of CoVaxin in Chikkamagaluru today It is important for those who are eligible to get vaccinate,Positive,0
1.39E+18,Both COVIDSHIELD and Covaxin vaccines are good for patients who have Heart issues amp take blood thinners,Positive,0
1.39E+18,Life comes to a full circle Health Minister of Chhattisgarh was questioned credibility of Covaxin and now,Positive,0
1.39E+18,Marvelous NDS Face Nose and Cough Steamer 3 in 1 Plastic Steam Vaporizer Nozzle Inhaler Facial Sauna and Facia,Positive,0
1.39E+18,All vaccines work maskupindia covisheild covaxin,Positive,0
1.39E+18,FEWZY Face Nose and Cough Steamer 3 in 1 Plastic Steam Vaporizer Nozzle Inhaler Facial Sauna and Facial Steame,Positive,0
1.39E+18,My father got his first Covaxin jab on 24 Mar we know 2nd dose should be administered within 2842 days Called t,Negative,1
1.39E+18,Can Poor Indian a hard Paying for Vaccine Covid19 via nationalkhabar vaccine,Positive,0
1.39E+18,Covaxin is developed by Private company Bharat Biotech Mukesh Ambani is donating 700 tonnes of ox,Positive,0
1.39E+18,Covid vaccine dose is 05ml Serum Institute Covishield price per dose Rs400 Govt facilities Rs600 private fa,Positive,0
1.39E+18,Indian vaccine manufacturers have emerged as significant players in the global market especially after the introduc,Positive,0
1.39E+18,Central Government getting away from their responsibilities,Positive,0
1.39E+18,Take Vaccine Save Lives coronavirusvaccine coronavirus Covishield Covaxin,Positive,0
1.39E+18,The central government said it liberalised the vaccination drive to allow states private hospitals and industrials,Positive,0
1.39E+18,Believe in INDIAN VACCINES Covaxin vaccination,Positive,0
1.39E+18,Registration for the corona vaccine for 18 years and above on CoWin to start on 28th April No walkins allowed,Positive,0
1.39E+18,Well thats one encouraging piece of news Covaxin found efficacious against multiple variants of SARSCOV2 neu,Positive,0
1.39E+18,Covid19Update Data released Wednesday shows that per 10000 people the rate of infections among persons who have,Positive,0
1.39E+18,Covaxin has demonstrated an excellent safety record in human clinical trials amp in emergency usage The efficacy da,Positive,0
1.39E+18,BharatBiotech CMD Dr Krishna Ella has reportedly said that the company would like to receive the maximum price for,Positive,0
1.39E+18,Todays truth savetheplanet SaveEarth OxygenCylinders OxygenShortage Oxygen OxygenCrisis O2VsCO2,Positive,0
1.39E+18,Lets know about Covid Vaccination with our specialist Dr Anu Daber Consultant Rheumatologist amp Clinical Immuno,Positive,0
1.39E+18,Vaccination is the best way to safeguard your family Fellow Citizens please be serious and get vaccinated whic,Positive,0
1.39E+18,convince Mr krishnaella to share d formula n technology of Covaxin wit fel,Positive,0
1.39E+18,ðˆð‚ðŒð‘ ð’ðšð²ð¬ ð‚ð¨ð¯ðšð±ð¢ð§ ð–ð¨ð«ð¤ð¬ ð€ð ðšð¢ð§ð¬ð­ ðƒð¨ð®ð›ð¥ðž ðŒð®ð­ðšð§ð­ ð•ðšð«ð¢ðšð§ð­ ð…ð®ð¬ð¢ð¨ð§ ð–ðžð‘ðˆð§ðð¢ðš,Positive,0
1.39E+18,Is Covaxin in shortage too I see its vaccination centers vanishing from CowinApp list,Negative,1
1.39E+18,Triple mutant corona virus in India Watch more in below link CovidIndia,Positive,0
1.39E+18,Sir in this pandemic website is not working How will people of Bihar get informatio,Negative,1
